Name  |  Old Price  |  New Price  |  Characteristics  |  Link
MyPhone Halo Q 2,8'' 2G 2MPx TELEFON DLA SENIORA  |  299,00 zł  |  134,75 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Kod producenta: HALO_Q Typ: Telefon komórkowy  |  Parametry fizyczne Kolor: czarny Szerokość produktu: 56 mm Wysokość produktu: 130 mm Głębokość produktu: 13 mm Waga: 110 g Waga (z opakowaniem): 0.2 kg  |  Wyświetlacz Przekątna ekranu: 2.8" Ekran dotykowy: nie Gęstość pikseli: 143 ppi Rozdzielczość ekranu (px): 240 x 320  |  Aparat Rozdzielczość aparatu tylnego: 2 Mpx  |  Procesor Procesor: MTK6276M  |  Dane szczegółowe Wbudowana pamięć: 128 MB Pamięć RAM: 64 MB System operacyjny: Pozostałe Wersja systemu operacyjnego: pozostałe Pojemność akumulatora: 1400 mAh Typ akumulatora: litowo-jonowy Slot karty pamięci: tak Maksymalna pojemność karty pamięci: 16 GB Komunikacja: Bluetooth Transmisja danych: brak Złącza: microUSB typ B Opcje SIM: Dual SIM Blokada simlock: brak blokady Maksymalny czas rozmów: 7,5 h Maksymalny czas czuwania: 400 Funkcje w telefonach komórkowych: kalkulator, kalendarz, latarka, radio, budzik, dyktafon, zegar, funkcja głośnomówiąca  |  https://allegro.pl/oferta/myphone-halo-q-2-8-2g-2mpx-telefon-dla-seniora-7811844298
ROBOT KUCHENNY MIKSER PLANETARNY ROBOMAX X-2500-W  |  1 599,00 zł  |  599,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Koliber Model: KH-SM1580SV6 Kolor dominujący: srebrny/szary Moc: 2500 W Rodzaj regulacji obrotów: skokowa Liczba poziomów prędkości: 6 Tryby pracy: pulsacyjny Pojemność misy roboczej: 8 l Pojemność koktajlera: 1.2 l Szerokość produktu: 28.5 cm Wysokość produktu: 38.5 cm Głębokość produktu: 43.5 cm Waga produktu: 6.2 kg Waga (z opakowaniem): 7.5 kg Kod producenta: KH-SM1580SV6 Bezpieczeństwo: nóżki antypoślizgowe, zabezpieczenie przed przegrzaniem, blokada ramienia mieszającego, automatyczne zatrzymanie podczas podniesienia głowicy Funkcje: mielenie, mieszanie, rozdrabnianie, ubijanie, wyrabianie ciasta, wyciskanie soku Cechy dodatkowe: duża moc, duża pojemność, metalowy napęd, akcesoria opcjonalne Załączone wyposażenie: hak, mieszadło, misa, trzepaczka  |  https://allegro.pl/oferta/robot-kuchenny-mikser-planetarny-robomax-x-2500-w-9673812695
DAFI BRITA WKŁAD DO WODY DZBANKA FILTRUJĄCY WODĘ  |    |  8,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Wessper Model: Aquamax Kolor dominujący: biały Liczba wkładów: 10 Wydajność: 200 l Kod producenta: 58420 Przeznaczenie: Anna Duomax, Aqua Crest AQK07, Aquaphor B100-25, Aquaphor Maxfor, Brita Aluna, Dafi Astra, Dafi Unimax, Lauson AWF 102, PearlCo Unimax, do Brita Maxtra do Cechy dodatkowe: Brita MAXTRA+ PLUS, do Brita Marella, Cool wkład filtrujący, filtry do dzbanka, FL-402H, do BRITA MARELLA XL 3,5L do, Węgiel aktywny impregnowany srebrem, do, na 30 dni, do 200 litrów wody  |  https://allegro.pl/oferta/dafi-brita-wklad-do-wody-dzbanka-filtrujacy-wode-9678557672
Słuchawki RED TWS do Samsung,Xiaomi,Huawei,Iphone  |  159,00 zł  |  69,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: RED TWS Model: F9 T Waga produktu: 4 g Kolor dominujący: nie dotyczy Materiał: tworzywo sztuczne Rodzaj słuchawek: dokanałowe Konstrukcja: zamknięta Mikrofon: tak Regulacja głośności: tak Transmisja sygnału: Bluetooth Zasięg: 10 m Czas pracy: 4 h Załączone wyposażenie: Instrukcja, Kabel, Pudełko , Wymienne gumki Kod producenta: RED TWS F9 Pasmo przenoszenia: 20-20000 Hz Cechy dodatkowe: Bluetooth 5.0 , powerbank, Bezprzewodowe, Pasuje do Samsung , Xiaomi , Sony , Huawei , Apple , LG, Wodoodporne , sportowe , dotyk , mikrofon , ładowarka, Słuchawki bezprzewodowe, słuchawka bezprzewodowa, zestaw słuchawkowy, Słuchawki bluetooth, SIRI, Słuchawki wodoodporne, Bluetooth 5.0  |  Parametry dodatkowe Kolor: CZARNY  |  https://allegro.pl/oferta/sluchawki-red-tws-do-samsung-xiaomi-huawei-iphone-9545869781
Worki S-BAG Electrolux Long Performance x12 + hepa  |    |  43,72 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Electrolux Model: S-BAG, 4055073755, 2190791075 Kolor dominujący: biały Typ worka: syntetyczny Liczba sztuk: 12 szt. Rodzaj: oryginał Filtr: tak Szerokość produktu: 15.5 cm Wysokość produktu: 27.5 cm Głębokość produktu: 16 cm Waga produktu: 0.35 kg Waga (z opakowaniem): 0.4 kg Kod producenta: E201SM EFH13W EFS1W Marka odkurzacza: AEG, Electrolux, Philips, Volta Przeznaczenie: UltraSilencer, PowerForce, SilentPerformer, UltraOne, New Ultra Silencer, Classic Silence, New UltraOne, Ergospace, Clario, UltraSilencer Zen Cechy dodatkowe: Większa siła ssania o 60%, Higieniczne zamknięcie worka, Wysoka skuteczność filtracji, Filtr HEPA H13, E201s E201  |  https://allegro.pl/oferta/worki-s-bag-electrolux-long-performance-x12-hepa-9478103526
Wyciskarka WOLNOOBROTOWA ELDOM PJ405 + KSIĄŻKA  |  599,00 zł  |  279,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Eldom Model: PJ405 Kolor dominujący: czarny Rodzaj: pionowa Konstrukcja: jednoślimakowa Moc: 250 W Odpływ soku: do pojemnika na sok Pojemność zbiornika na sok: 0.6 l Pojemność zbiornika na miąższ: 0.6 l Prędkość ślimaka: 80 obr./min Szerokość produktu: 20 cm Wysokość produktu: 50 cm Głębokość produktu: 18 cm Waga produktu: 3.75 kg Kod producenta: PJ405 Bezpieczeństwo: antypoślizgowe nóżki, blokada bezpieczeństwa, blokada kapania, zabezpieczenie przed przegrzaniem, blokada przy nieprawidłowym złożeniu, blokada przed uruchomieniem bez pokrywy Funkcje: bieg wsteczny, inne Załączone wyposażenie: filtr, popychacz, szczoteczka do czyszczenia, pojemnik na miąższ, pojemnik na sok  |  https://allegro.pl/oferta/wyciskarka-wolnoobrotowa-eldom-pj405-ksiazka-9802024199
BEZPRZEWODOWE SŁUCHAWKI BLUETOOTH NAUSZNE BAS MP3  |  129,00 zł  |  55,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Quietcomfort Model: 950 BT Kolor dominujący: czarny Rodzaj słuchawek: nauszne Mikrofon: tak Regulacja głośności: tak Transmisja sygnału: Bluetooth Kod producenta: 30079  |  https://allegro.pl/oferta/bezprzewodowe-sluchawki-bluetooth-nauszne-bas-mp3-9106682604
Xiaomi Redmi AirDots S Słuchawki douszne Bluetooth  |  99,00 zł  |  61,99 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Xiaomi Model: Mi True Wireless Earbuds Basic Szerokość produktu: 2.67 cm Wysokość produktu: 2.16 cm Głębokość produktu: 1.64 cm Waga produktu: 35.4 g Waga (z opakowaniem): 0.1 kg Kolor dominujący: czarny Materiał: tworzywo sztuczne Rodzaj słuchawek: dokanałowe Konstrukcja: półotwarta Mikrofon: tak Regulacja głośności: nie Transmisja sygnału: Bluetooth Czas czuwania: 150 h Zasięg: 10 m Czas pracy: 4 h Kod producenta: TWSEJ04LS Pasmo przenoszenia: 20-20000 Hz  |  https://allegro.pl/oferta/xiaomi-redmi-airdots-s-sluchawki-douszne-bluetooth-9350008052
ROBOT KUCHENNNY MULTIMAX X-1200-W BLENDER MŁYNEK  |  599,00 zł  |  259,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Koliber Model: MULTIMAX X-1200-W Kolor dominujący: srebrny/szary Moc: 1200 W Rodzaj regulacji obrotów: płynna Tryby pracy: pulsacyjny Pojemność misy roboczej: 3 l Pojemność koktajlera: 1.75 l Waga (z opakowaniem): 6.5 kg Kod producenta: KH-FP0830PBP-SS Bezpieczeństwo: nóżki antypoślizgowe, blokada bezpieczeństwa, zabezpieczenie przed przegrzaniem, zabezpieczenie przed nieprawidłowym montażem, blokada pokrywy Funkcje: kruszenie lodu, krojenie, krojenie na plasterki, krojenie w kostkę, mielenie, mieszanie, miksowanie, rozdrabnianie, szatkowanie, tarcie, ubijanie, ucieranie, wyrabianie ciasta, wyciskanie soku, programy automatyczne Załączone wyposażenie: Malakser, Ostrze ze stali, Ostrze plastikowe, 4x tarcze (do frytek, placków ziemniaczanych, do tarcia i krojenia w plastry), Blender kielichowy, Młynek, Trzepaczka, Wyciskarka do cytrusów  |  https://allegro.pl/oferta/robot-kuchennny-multimax-x-1200-w-blender-mlynek-9869637954
Mobilny STOJAK TV Stand do telewizora LCD 32-65' B  |  899,00 zł  |  339,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: AVA1500B Marka: NB Model: AVA1500B Waga (z opakowaniem): 25 kg  |  https://allegro.pl/events/clicks?emission_unit_id=6b2be96d-6b87-4cb3-b37e-fd19f4bdfb51&type=OFFER&ts=1605182997829&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fmobilny-stojak-tv-stand-do-telewizora-lcd-32-65-b-7099162338%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMmNjODA1ZDgtM2Q4OC00NmNjLTk5MTctZTgxODU3MmI1MjNhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=fbfe47d22a1d4b32dec803e7f368a796
SŁUCHAWKI BLUETOOTH do SAMSUNG HUAWEI XIAOMI APPLE  |  299,00 zł  |  69,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna (JG SMART) Model: F9 TWS Kolor dominujący: czarny Materiał: tworzywo sztuczne Rodzaj słuchawek: dokanałowe Mikrofon: tak Regulacja głośności: tak Transmisja sygnału: Bluetooth Zasięg: 12 m Czas pracy: 4 h Kod producenta: F9 TWS Cechy dodatkowe: Bluetooth 5.0, Powerbank, Bezprzewodowe, Wodoodporne, Sportowe, Dotykowe, Słuchawki bezprzewodowe pasują do: Samsung Sony Xiaomi Huawei Apple Iphone LG, Zestaw słuchawkowy, słuchawka bezprzewodowa, rozmowy bluetooth, słuchawki BT 5.0  |  https://allegro.pl/oferta/sluchawki-bluetooth-do-samsung-huawei-xiaomi-apple-9423151705
24 WORKI DO MPM, AMICA ZONDA DUBLIS VIENTO MPMB02  |    |  40,47 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Worwo Model: MPMB02K Kolor dominujący: biały Typ worka: syntetyczny Liczba sztuk: 24 szt. Rodzaj: zamiennik Filtr: tak Kod producenta: MPMB02K Marka odkurzacza: Amica, Dirt Devil, Electrolux, Philips, Zelmer, inna Przeznaczenie: MPM Focus, DUO, Amica Baggio, Beris, Breva, Carris, Nimis, Nortes, Maxis, Ora, Zephyr, Solano, Fen, Yugo, Tivano, Viento, Universis, Surazo, Zonda, Sharq, Qubis, Zelmer Franek, Zelmer Adaś, Józek  |  https://allegro.pl/oferta/24-worki-do-mpm-amica-zonda-dublis-viento-mpmb02-9491209543
Dell Latitude 3510 i5 8GB 256GB MX230 2GB W10 3YGW  |  3 899,00 zł  |  3 598,00 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Model: 3510 Kod producenta: N011L351015EMEA  |  Ekran Przekątna ekranu: 15.6" Rozdzielczość (px): 1920 x 1080  |  Procesor Seria procesora: Intel Core i5 Liczba rdzeni procesora: 4  |  Pamięć RAM Wielkość pamięci RAM: 8 GB  |  Dysk twardy Pojemność dysku: 256 GB Typ dysku twardego: SSD  |  Karta graficzna Rodzaj karty graficznej: Grafika dedykowana  |  Dane szczegółowe System operacyjny: Windows 10 Home  |  https://allegro.pl/oferta/dell-latitude-3510-i5-8gb-256gb-mx230-2gb-w10-3ygw-9855563595
ROBOT KUCHENNNY MULTIMAX X-1500-W BLENDER MŁYNEK  |  799,00 zł  |  359,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Koliber Model: MULTIMAX X-1500-W Kolor dominujący: czarny Moc: 1500 W Rodzaj regulacji obrotów: płynna Tryby pracy: pulsacyjny Pojemność misy roboczej: 3 l Pojemność koktajlera: 1.5 l Waga (z opakowaniem): 8 kg Kod producenta: KH-FP1030GB3-BK Bezpieczeństwo: nóżki antypoślizgowe, blokada bezpieczeństwa, zabezpieczenie przed przegrzaniem, zabezpieczenie przed nieprawidłowym montażem, blokada pokrywy Funkcje: kruszenie lodu, krojenie, krojenie na plasterki, krojenie w kostkę, mielenie, mieszanie, miksowanie, rozdrabnianie, szatkowanie, tarcie, ubijanie, ucieranie, wyrabianie ciasta, wyciskanie soku, programy automatyczne Załączone wyposażenie: Malakser, Ostrze ze stali, Ostrze plastikowe, 4x tarcze (do frytek, placków ziemniaczanych, do tarcia i krojenia w plastry), Szklany blender kielichowy, Filtr do blendera, Młynek do kawy, Trzepaczka, Wyciskarka do cytrusów, Tarcza emulgacyjna  |  https://allegro.pl/oferta/robot-kuchennny-multimax-x-1500-w-blender-mlynek-9869281165
Szczotki wałki filtry do iRobot Roomba E5 E6 i7 7+  |    |  40,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kolor dominujący: zielony Kod producenta: ZEST1_I/E  |  https://allegro.pl/oferta/szczotki-walki-filtry-do-irobot-roomba-e5-e6-i7-7-8298105613
SŁUCHAWKI BEZPRZEWODOWE TWS DO IPHONE HUAWEI  |  199,00 zł  |  49,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inPods Model: 12 Kolor dominujący: różowy Materiał: tworzywo sztuczne Rodzaj słuchawek: douszne Konstrukcja: zamknięta Mikrofon: tak Regulacja głośności: tak Transmisja sygnału: Bluetooth Kod producenta: INPODS12  |  https://allegro.pl/oferta/sluchawki-bezprzewodowe-tws-do-iphone-huawei-9389204866
Słuchawki bezprzewodowe BT G02 Powerbank  |  299,00 zł  |  159,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: RED TWS Model: G02 Kolor dominujący: czarny Materiał: tworzywo sztuczne Rodzaj słuchawek: dokanałowe Konstrukcja: zamknięta Mikrofon: tak Regulacja głośności: tak Transmisja sygnału: Bluetooth Czas czuwania: 150 h Zasięg: 10 m Czas pracy: 4 h Kod producenta: G02 TWS Pasmo przenoszenia: 20-20000 Hz Cechy dodatkowe: Słuchawki bluetooth, wsparcie SIRI, Słuchawki woododporne, Bluetooth 5.0, Słuchawki bezprzewodowe, słuchawka bezprzewodowa, zestaw słuchawkowy ,sportowe, Pasują do Apple , Samsung , Xiaomi , Sony , LG , Huawei, Wspierane systemy : Android , Windows , IOS, Powerbank dla innych urządzeń Załączone wyposażenie: Instrukcja obsługi, Kabel ładujący, POWERBANK 3300mah, Wymienne gumki  |  https://allegro.pl/oferta/sluchawki-bezprzewodowe-bt-g02-powerbank-8866260056
12 WORKÓW DO MPM, AMICA ZONDA DUBLIS VIENTO MPMB02  |    |  19,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Worwo Model: MPMB02K Kolor dominujący: biały Typ worka: syntetyczny Liczba sztuk: 12 szt. Rodzaj: zamiennik Filtr: tak Kod producenta: MPMB02K Marka odkurzacza: AEG, Amica, Dirt Devil, Electrolux, Philips, Zelmer Przeznaczenie: MPM Focus, DUO, Amica Baggio, Beris, Breva, Carris, Nimis, Nortes, Maxis, Ora, Zephyr, Solano, Fen, Yugo, Tivano, Viento, Universis, Surazo, Zelmer Franek, Zelmer Adaś, Józek, Zonda, Sharq, Qubis  |  https://allegro.pl/oferta/12-workow-do-mpm-amica-zonda-dublis-viento-mpmb02-9491139957
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR OLED  |  98,00 zł  |  68,00 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 2-100% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: biały Zasilanie: bateryjne Kod producenta: 5903631230134 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-oled-9864197554
TERMOMETR LEKARSKI bezrtęciowy SZKLANY ciała ETUI  |    |  29,99 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Rodzaj: szklane Marka: Nomerk Model: Bezrtęciowy Kod producenta: 6971222480014 Wyświetlacz: brak Miejsce pomiaru: odbyt, pochwa, pod pachą, usta Cechy dodatkowe: etui, wodoodporny  |  https://allegro.pl/oferta/termometr-lekarski-bezrteciowy-szklany-ciala-etui-9230048218
Pulsoksymetr napalcowy CONTEC CMS50D  |  299,00 zł  |  139,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Contec Model: CMS50D Kolor dominujący: niebieski Zasilanie: bateryjne Kod producenta: 6945040100188 Funkcje: alarm dźwiękowy, wskaźnik poziomu baterii  |  https://allegro.pl/oferta/pulsoksymetr-napalcowy-contec-cms50d-9905284913
DOSTAWA 24h PULSOKSYMETR NAPALCOWY PULSOMETR SpO2  |    |  129,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.2 kg Marka: Inna marka Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 35-100% Zakres pomiaru tętna: 30-250 BPM Kolor dominujący: biały Szerokość produktu: 3.7 cm Wysokość produktu: 3.5 cm Głębokość produktu: 6 cm Zasilanie: bateryjne Kod producenta: 5903631230134 Funkcje: alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/dostawa-24h-pulsoksymetr-napalcowy-pulsometr-spo2-9914503879
Maska FFP3 KN95 NA KORONWIRUS CERTYFIKAT SZPITALE  |  19,30 zł  |  16,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: biały Producent: inny (29,90) Model: Półmaska FFP3 antywirusowa Liczba sztuk: 10000 szt.  |  https://allegro.pl/oferta/maska-ffp3-kn95-na-koronwirus-certyfikat-szpitale-9883191637
Maska FFP3 PROF na koronwirus certEN 149:2001MEDAL  |  49,90 zł  |  23,89 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: biały Producent: inny (24,89) Model: Półmaska FFP3 antywirusowa Liczba sztuk: 1500 szt.  |  https://allegro.pl/oferta/maska-ffp3-prof-na-koronwirus-certen-149-2001medal-9403756595
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR TĘTNO  |  45,90 zł  |  33,90 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (0001) Model: Pulsoksymetry Kolor dominujący: inny Zasilanie: bateryjne Kod producenta: TFT GMT Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-tetno-9882148889
Żel antybakteryjny dezynfekujący do rąk 76% 100ml  |  7,99 zł  |  5,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT  |  https://allegro.pl/events/clicks?emission_unit_id=2c397cb3-ca4a-4db0-86ff-2c1016522184&type=OFFER&ts=1605183034043&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fzel-antybakteryjny-dezynfekujacy-do-rak-76-100ml-9245268267%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZGJkYmExMmQtOTAxZS00ZTc4LTg5MWEtNWUyYTI1OWMzODI2AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=1b485d41ae2e4448b03bcc89b077e656
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR oximeter  |  72,50 zł  |  45,60 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (0001) Model: Pulsoksymetry Kolor dominujący: inny Zasilanie: bateryjne Kod producenta: XY-LL Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-oximeter-9882271225
MEDYCZNY PULSOKSYMETR NAPALCOWY MONITORING ZDROWIE  |  199,00 zł  |  140,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka (Jian) Model: yk-80b Zakres pomiaru saturacji: 0-100% Zakres pomiaru tętna: 30-250 BPM Kolor dominujący: biały Szerokość produktu: 36 cm Wysokość produktu: 57 cm Głębokość produktu: 33 cm Zasilanie: bateryjne Kod producenta: Pulsoksymetr1.1 Funkcje: alarm dźwiękowy, alarm wizualny, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-monitoring-zdrowie-9884969168
Żel Penilarge Gel na powiększenie penisa XXL  |    |  79,00 zł  |  Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.1 kg Rodzaj: krem Marka: Sexual Health Series Liczba sztuk w opakowaniu: 1 szt. Pojemność: 100 ml  |  https://allegro.pl/oferta/zel-penilarge-gel-na-powiekszenie-penisa-xxl-7791170232
Medyczny Spray Antybakteryjny 73% alkohol Atomizer  |  11,99 zł  |  6,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: 00 Producent: Clavier Przeznaczenie: dezynfekcja rąk i skóry Postać: płyn Model: 00 Forma: gotowy roztwór Pojemność: 0.1 l Spektrum działania: bakterie, wirusy, grzyby, prątki, spory  |  https://allegro.pl/oferta/medyczny-spray-antybakteryjny-73-alkohol-atomizer-9368721520
Rękawice winylowe DAXWELL bezpudrowe 100 szt. L  |  59,90 zł  |  36,49 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: winylowe Typ: bezpudrowe Rozmiar: L Producent: Daxwell Model: DAXWELL Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawice-winylowe-daxwell-bezpudrowe-100-szt-l-9869494696
1x Man-Power TABLETKI NA POTENCJE EREKCJE WZWÓD  |    |  42,90 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: 06021502 Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 1 szt. Producent: inny producent Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/1x-man-power-tabletki-na-potencje-erekcje-wzwod-9105895580
SEX ELIXIR HISZPAŃSKA MUCHA AFRODYZJAK LIBIDO  |    |  49,00 zł  |  Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.1 kg Rodzaj: krople Przeznaczenie: uniwersalne Marka: Sexual Health Series Liczba sztuk w opakowaniu: 1 szt. Pojemność: 15 ml  |  https://allegro.pl/oferta/sex-elixir-hiszpanska-mucha-afrodyzjak-libido-6960819186
Pulsoksymetr napalcowy medyczny z etui JPD-500E  |  299,00 zł  |  226,55 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Jumper Model: JPD-500E Kolor dominujący: szary Zasilanie: bateryjne Kod producenta: JUMPER JPD-500E Funkcje: automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/pulsoksymetr-napalcowy-medyczny-z-etui-jpd-500e-9904912603
Penilarge tabletki na potencje powiększenie penisa  |    |  149,00 zł  |  Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.2 kg Rodzaj: tabletki Marka: Sexual Health Series Liczba sztuk w opakowaniu: 60 szt.  |  https://allegro.pl/oferta/penilarge-tabletki-na-potencje-powiekszenie-penisa-6960817940
Penilarge krem na powiększenie penisa + gratis  |    |  59,00 zł  |  Faktura: Wystawiam fakturę VAT Rodzaj: krem Marka: Sexual Health Series Liczba sztuk w opakowaniu: 1 szt. Pojemność: 50 ml  |  https://allegro.pl/oferta/penilarge-krem-na-powiekszenie-penisa-gratis-7791239591
PŁYN do DEZYNFEKCJI RĄK 5L - BOMASEPT G zapach  |  80,00 zł  |  41,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Dezynfekcja rąk Producent: Chemia Bomar Waga (z opakowaniem): 5 kg Przeznaczenie: dezynfekcja rąk i skóry Postać: płyn Model: do rąk Forma: gotowy roztwór Pojemność: 5 l Waga: 5 kg Spektrum działania: bakterie, wirusy, grzyby  |  Parametry dodatkowe Zapach: Winogronowy  |  https://allegro.pl/events/clicks?emission_unit_id=2c14b37e-a9cb-4db9-96f2-23a71709d06e&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fplyn-do-dezynfekcji-rak-5l-bomasept-g-zapach-9363337020%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DOWNkYThhYWItNzc3Yi00NDY4LThlNjAtNDRmOGQ2MDUzNzFkAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=b2e06e5d6ebf8f6a0babb92a61d576fe
CEDARMED PŁYN DO DEZYNFEKCJI RĄK 500ML POMPKA 70%  |    |  14,98 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: PŁYN DO RĄK 500ML Producent: CEDARMED Waga (z opakowaniem): 0.5 kg Przeznaczenie: dezynfekcja rąk i skóry Postać: płyn Model: 500 ML Forma: gotowy roztwór Pojemność: 0.5 l Waga: 0.5 kg Liczba sztuk: 1 szt. Spektrum działania: bakterie, wirusy, grzyby, prątki, spory  |  Parametry dodatkowe Rodzaj dozownika: Pompka  |  https://allegro.pl/oferta/cedarmed-plyn-do-dezynfekcji-rak-500ml-pompka-70-9726270219
Ero-Tabs 2 BARDZO SILNE TABLETKI NA POTENCJĘ WZWÓD  |    |  59,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: Ero-tabs 2 Nazwa: Wiagra Viagra Cialis Kamagra Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 2 szt. Producent: inny producent (Ero-Tabs) Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/ero-tabs-2-bardzo-silne-tabletki-na-potencje-wzwod-7262875138
Rękawice winylowe DAXWELL bezpudrowe 100 szt. XL  |  59,99 zł  |  35,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: winylowe Typ: bezpudrowe Rozmiar: XL Producent: Daxwell Model: DAXWELL Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawice-winylowe-daxwell-bezpudrowe-100-szt-xl-9869493130
Ero-Tabs SILNE TABLETKI NA POTENCJĘ 24H EREKCJA  |    |  34,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: Ero-tabs 1 Nazwa: Wiagra Viagra Cialis Kamagra Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 1 szt. Producent: inny producent (Ero-Tabs) Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/ero-tabs-silne-tabletki-na-potencje-24h-erekcja-8212844936
